CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
269,33.0,Female,Month-to-month,58.35478079367776,2159.4471471847673,No,No,38,Yes,Mailed check,No
270,41.0,Male,Two year,68.62854979960429,4384.412406290047,No,Fiber optic,63,Yes,Credit card,No
271,61.0,Male,One year,85.94788081705684,3615.814634215038,No,DSL,42,Yes,Credit card,Yes
272,18.0,Male,Month-to-month,142.0221132617338,1251.791075551918,No,Fiber optic,8,Yes,Electronic check,No
273,57.0,Male,One year,95.77731749056272,2886.1768359913235,Yes,Fiber optic,30,Yes,Bank transfer,No
274,40.0,Female,One year,45.69959917685914,2923.765761844732,Yes,No,64,Yes,Electronic check,No
275,25.0,Female,Two year,55.59269440452648,474.6320422917706,No,No,9,Yes,Mailed check,Yes
276,46.0,Female,One year,111.69591107051973,6366.9084494011195,No,Fiber optic,57,Yes,Credit card,No
277,42.0,Female,One year,54.273393576463974,3272.693596816212,No,No,59,Yes,Credit card,Yes
278,30.0,Male,One year,100.56113492564042,6776.734528242804,No,Fiber optic,67,No,Credit card,No
279,41.0,Male,Month-to-month,73.51666270707027,382.3231050689171,Yes,DSL,5,No,Credit card,No
280,34.0,Female,One year,65.00833181600721,302.8229540436141,No,Fiber optic,4,Yes,Mailed check,No
281,41.0,Female,One year,82.09205745189368,634.6171713955679,Yes,Fiber optic,8,Yes,Bank transfer,Yes
282,49.0,Male,Two year,20.0,814.0487493846924,No,DSL,42,Yes,Bank transfer,No
283,63.0,Male,Month-to-month,86.19253372602408,2985.387054022922,No,Fiber optic,35,No,Mailed check,No
284,21.0,Female,Month-to-month,38.43610710969792,549.0727552832805,No,Fiber optic,13,Yes,Credit card,No
285,,Female,Month-to-month,41.17345801058194,260.27045016952377,No,DSL,5,No,Bank transfer,No
286,21.0,Female,One year,77.43324105657553,3057.389954463197,No,Fiber optic,40,Yes,Mailed check,No
287,37.0,Male,One year,100.88628633873327,1883.0763816827084,No,DSL,19,No,Electronic check,No
288,48.0,Female,Month-to-month,20.0,73.20928449857493,Yes,DSL,4,No,Mailed check,No
289,44.0,Female,Month-to-month,100.10186522941086,5854.859785550638,Yes,No,59,Yes,Credit card,No
290,30.0,Female,Month-to-month,42.903822306149024,784.0391711938805,No,DSL,18,Yes,Credit card,No
291,36.0,Female,Month-to-month,89.46793168098768,2219.0254379460903,No,Fiber optic,24,No,Credit card,No
292,32.0,Female,One year,87.36847611705501,2726.8220492872633,No,Fiber optic,31,No,Electronic check,No
293,31.0,Male,Month-to-month,63.8006965465421,3751.7975269648723,No,No,58,Yes,Bank transfer,No
294,52.0,Female,Month-to-month,70.89618803684492,1919.059878605823,No,Fiber optic,28,No,Credit card,No
295,45.0,Male,Month-to-month,58.11399029566815,497.859335991378,No,DSL,9,No,Electronic check,No
296,29.0,Female,Month-to-month,77.90611770782483,3410.9417263635883,No,No,45,No,Mailed check,No
297,53.0,Female,One year,77.64118279045844,3801.2992923946995,Yes,Fiber optic,49,Yes,Bank transfer,No
298,44.0,Female,Month-to-month,42.28344388057895,193.66811518490522,No,DSL,2,Yes,Bank transfer,Yes
299,52.0,Male,One year,29.265042305795184,264.12579416589574,No,DSL,6,Yes,Mailed check,Yes
300,49.0,Male,Month-to-month,100.25062549571447,2926.5869409169795,Yes,No,29,Yes,Bank transfer,No
301,27.0,Male,Month-to-month,76.12032041963495,1983.166461777618,No,Fiber optic,26,Yes,Mailed check,No
302,31.0,Female,Month-to-month,96.09508848947759,2714.683293029606,Yes,No,28,No,Electronic check,No
303,51.0,Female,One year,49.887886610681036,290.28012478001915,Yes,DSL,7,Yes,Credit card,No
304,49.0,Male,Month-to-month,45.266846866156754,,Yes,Fiber optic,34,Yes,Electronic check,No
305,39.0,Male,Two year,39.64489216390427,2112.8948737371607,No,DSL,56,Yes,Credit card,No
306,41.0,Female,One year,64.5772726608932,517.9374414435285,No,Fiber optic,10,Yes,Bank transfer,No
307,59.0,Male,Month-to-month,76.9733886276373,4370.163502340969,No,No,57,Yes,Mailed check,Yes
308,31.0,Female,One year,53.685253983777045,2641.897062434656,Yes,DSL,47,Yes,Mailed check,No
309,48.0,Male,Two year,116.94473746995209,3240.8218738652313,Yes,DSL,27,No,Electronic check,No
310,36.0,Male,Month-to-month,50.73556621357926,2035.934027415734,Yes,Fiber optic,39,Yes,Electronic check,No
311,36.0,Male,Month-to-month,77.46388406437553,1705.0709706530315,Yes,DSL,22,Yes,Bank transfer,No
312,56.0,Female,One year,43.50870733009353,904.6284948581155,No,Fiber optic,19,Yes,Mailed check,No
313,52.0,Female,Month-to-month,49.80640007527061,422.6510639250514,No,DSL,9,Yes,Credit card,Yes
314,52.0,Male,Two year,67.40987228956257,1221.6055512450573,No,No,19,No,Bank transfer,No
315,59.0,Female,Month-to-month,45.02091817790146,61.52109791870199,Yes,DSL,2,Yes,Bank transfer,No
316,40.0,Female,Month-to-month,72.68246344178571,4353.301903374141,No,No,61,Yes,Bank transfer,No
317,50.0,Female,Two year,83.20752740867206,5022.562007603603,No,Fiber optic,59,Yes,Mailed check,No
318,35.0,Female,One year,102.80123287090584,7223.238595678816,No,DSL,70,No,Electronic check,No
319,44.0,Male,Month-to-month,37.602911713247885,2626.2720838715472,Yes,DSL,71,Yes,Mailed check,No
320,38.0,Female,Two year,75.03526916746937,5248.508478330342,Yes,No,70,No,Credit card,No
321,41.0,Female,Month-to-month,68.14155623525147,2243.1550250100977,No,Fiber optic,33,Yes,Mailed check,No
322,48.0,Male,Month-to-month,20.0,1371.7402207607142,Yes,DSL,65,Yes,Credit card,No
323,27.0,Female,Two year,36.13638710216267,1015.3207787091615,No,DSL,25,Yes,Credit card,No
324,71.0,Female,Month-to-month,84.2484185765606,5951.6503470771095,Yes,DSL,70,No,Credit card,No
325,24.0,Female,Month-to-month,29.42029558046051,860.8829722000639,Yes,Fiber optic,28,No,Mailed check,No
326,21.0,Male,Month-to-month,67.79738557935686,1236.3240942077884,Yes,Fiber optic,18,Yes,Credit card,No
327,57.0,Male,One year,20.0,1265.792044552523,No,Fiber optic,63,Yes,Credit card,Yes
328,51.0,Female,Month-to-month,66.91142896218071,3283.264933554031,No,No,49,Yes,Bank transfer,No
329,49.0,Female,Month-to-month,20.0,1325.694591609851,Yes,DSL,66,Yes,Bank transfer,No
330,49.0,Male,One year,51.862643718811874,2064.6120238535404,Yes,DSL,40,Yes,Mailed check,No
331,39.0,Male,Month-to-month,56.867838346525716,3730.8511023075343,No,Fiber optic,66,Yes,Bank transfer,Yes
332,26.0,Male,One year,73.69076687584466,241.75748723346885,No,Fiber optic,4,Yes,Bank transfer,No
333,41.0,Female,One year,62.42346640270459,2110.6599546157313,No,No,34,Yes,Electronic check,Yes
334,29.0,Female,Month-to-month,32.92298362123168,99.0484399929727,No,Fiber optic,5,No,Mailed check,Yes
335,54.0,Male,Month-to-month,33.48355026593562,708.4728589677004,Yes,DSL,22,No,Mailed check,No
336,37.0,Female,Month-to-month,21.576741932019637,426.0348371472637,No,Fiber optic,20,Yes,Bank transfer,No
337,27.0,Female,One year,76.19456513270349,3594.146716383987,No,DSL,47,Yes,Mailed check,No
338,35.0,Female,One year,74.87059594786712,2557.732812759446,No,Fiber optic,34,Yes,Mailed check,No
339,46.0,Female,Month-to-month,90.08224644351448,3988.3398335399625,Yes,Fiber optic,44,Yes,Mailed check,No
340,31.0,Female,Month-to-month,54.9957504089012,350.4213629134417,No,Fiber optic,6,Yes,Mailed check,No
341,27.0,Female,Month-to-month,20.0,1209.6751254765818,No,DSL,56,Yes,Bank transfer,No
342,43.0,Female,Month-to-month,60.520021172148105,1837.9735656871187,No,No,29,No,Electronic check,No
343,43.0,Male,Month-to-month,70.33140977316671,3708.3396316179,No,DSL,53,Yes,Bank transfer,No
344,32.0,Male,One year,35.057530229988394,81.00715464666388,No,DSL,1,Yes,Electronic check,No
345,32.0,Male,Month-to-month,37.90480911653549,2227.6095994258844,No,Fiber optic,59,Yes,Mailed check,Yes
346,43.0,Male,One year,83.52769257272752,3925.753214647542,Yes,Fiber optic,48,Yes,Credit card,No
347,18.0,Male,Month-to-month,73.01864638630549,544.3800866417372,Yes,Fiber optic,7,Yes,Mailed check,No
348,18.0,Male,Month-to-month,103.98608271160137,3301.1697396215627,No,DSL,32,Yes,Mailed check,No
349,29.0,Male,Month-to-month,121.66302425486018,7387.488832102648,No,Fiber optic,61,Yes,Credit card,No
350,36.0,Male,One year,24.915740918955585,1391.0334621865413,Yes,DSL,57,No,Mailed check,No
351,44.0,Male,Month-to-month,57.433970331744725,2891.4039440365336,No,DSL,51,Yes,Mailed check,No
352,62.0,Female,Month-to-month,73.70903401061081,1492.0948870889817,Yes,Fiber optic,19,Yes,Credit card,No
353,52.0,Female,Month-to-month,80.90720197687783,2124.2340031609197,No,DSL,27,No,Mailed check,No
354,37.0,Male,One year,100.47643552647214,6322.329433237087,No,DSL,63,Yes,Mailed check,No
355,39.0,Female,Month-to-month,91.85874893098662,5427.103152900449,Yes,DSL,60,Yes,Electronic check,No
356,24.0,Female,Month-to-month,104.15290349684913,6316.745364622183,Yes,DSL,61,Yes,Bank transfer,Yes
357,39.0,Male,One year,71.8408061905201,4316.607804958423,Yes,No,61,Yes,Mailed check,Yes
358,35.0,Male,One year,51.14488759247476,2327.3479447560944,No,No,45,Yes,Mailed check,No
359,44.0,Male,Month-to-month,128.4986955816202,2622.286059119823,No,No,21,Yes,Mailed check,Yes
360,27.0,Female,One year,74.59975537786775,3353.937177320389,Yes,DSL,44,Yes,Electronic check,No
361,47.0,Female,Month-to-month,62.744575299895956,-2.9730819175520793,No,No,1,Yes,Mailed check,No
362,62.0,Male,One year,37.83342054474895,1612.7213863351842,No,Fiber optic,44,No,Bank transfer,Yes
363,38.0,Female,One year,74.78405243312966,4670.33592390694,Yes,No,62,No,Credit card,Yes
364,46.0,Female,Month-to-month,100.13470079109459,6202.139009022619,No,No,61,Yes,Electronic check,Yes
365,50.0,Female,One year,54.98603814641809,2727.470276733147,No,Fiber optic,50,Yes,Credit card,No
366,33.0,Male,Month-to-month,65.99861354802366,2735.6604955410044,Yes,DSL,41,Yes,Electronic check,Yes
367,43.0,Female,Month-to-month,77.47469324630362,2504.435647761267,No,Fiber optic,33,Yes,Mailed check,No
368,40.0,Female,One year,84.16524308687217,984.4436511610074,Yes,DSL,12,Yes,Electronic check,No
369,41.0,Female,Two year,62.20494651698908,118.97859457261748,No,DSL,2,Yes,Mailed check,Yes
370,28.0,Female,Month-to-month,58.191724044677194,1180.6428417648838,Yes,DSL,21,Yes,Credit card,Yes
371,40.0,Female,Month-to-month,54.67713941615132,822.4989645860705,Yes,Fiber optic,14,Yes,Credit card,No
372,47.0,Female,Month-to-month,36.802108277002176,1291.3740468610788,No,DSL,34,No,Bank transfer,Yes
373,61.0,Female,Two year,46.894658879785055,2974.6782085598793,No,No,64,Yes,Bank transfer,No
374,54.0,Male,One year,46.0879972438164,937.4197953107982,Yes,DSL,23,Yes,Electronic check,No
375,72.0,Male,One year,23.734687466715165,1150.440050149466,No,Fiber optic,50,Yes,Electronic check,No
376,28.0,Female,Month-to-month,99.78834009274269,1459.9873490351183,No,DSL,14,Yes,Mailed check,Yes
377,53.0,Male,One year,80.78703214864463,3709.9619325400763,Yes,No,46,No,Credit card,No
378,42.0,Female,One year,74.26681349977585,422.50968771401534,No,Fiber optic,5,Yes,Credit card,No
379,72.0,Female,One year,109.13643954441702,7285.587103049354,No,DSL,66,Yes,Electronic check,No
380,27.0,Female,Month-to-month,91.53542147916234,2044.121246322904,No,Fiber optic,22,Yes,Credit card,No
381,27.0,Male,Month-to-month,46.31153030237773,3298.3184988918806,No,DSL,70,Yes,Bank transfer,No
382,31.0,Female,Month-to-month,105.20173183950112,181.94372001260268,No,Fiber optic,2,Yes,Electronic check,No
383,21.0,Female,One year,99.16784552439665,2934.029163520678,No,Fiber optic,29,No,Bank transfer,Yes
384,32.0,Male,Month-to-month,36.462350092692766,2213.6250061631786,No,DSL,61,Yes,Mailed check,No
385,28.0,Male,One year,97.0834320580346,6854.587559057088,Yes,Fiber optic,71,Yes,Bank transfer,No
386,42.0,Female,Month-to-month,55.98251283702329,1001.4500863651617,No,DSL,16,Yes,Electronic check,No
387,45.0,Male,One year,99.91444716830424,6393.52196173805,No,Fiber optic,64,Yes,Bank transfer,No
388,68.0,Male,Month-to-month,59.86159698793129,802.4344092565241,No,Fiber optic,14,No,Bank transfer,No
389,54.0,Female,Month-to-month,54.00001831853623,2343.253859347328,No,Fiber optic,43,Yes,Electronic check,Yes
390,31.0,Female,Month-to-month,57.09177634931588,2400.6577180553104,No,No,43,No,Mailed check,Yes
391,26.0,Female,Month-to-month,40.83495381552889,2795.6650356438713,Yes,Fiber optic,70,Yes,Bank transfer,Yes
392,47.0,Male,Month-to-month,25.58931165991315,1396.9214345427567,No,Fiber optic,55,Yes,Electronic check,Yes
393,20.0,Male,One year,20.0,547.9950961330079,Yes,No,31,Yes,Bank transfer,Yes
394,67.0,Male,Month-to-month,38.35981000002223,1510.6698538249939,No,No,40,Yes,Bank transfer,Yes
395,57.0,Female,Month-to-month,148.9186984066195,3955.2171539539277,No,Fiber optic,27,Yes,Credit card,No
396,32.0,Male,Month-to-month,84.34782666182589,4435.103053749532,Yes,No,52,Yes,Bank transfer,Yes
397,21.0,Male,Month-to-month,125.92667826377223,965.7147966413722,No,No,7,Yes,Mailed check,No
398,60.0,Female,Month-to-month,60.45398226740819,2711.4017721926743,Yes,DSL,46,Yes,Bank transfer,Yes
399,38.0,Female,Month-to-month,55.950354475706035,1952.9411533348868,No,DSL,33,Yes,Electronic check,No
400,58.0,Female,Month-to-month,121.49621972562568,1009.9947533068648,No,Fiber optic,8,Yes,Electronic check,No
401,20.0,Male,Month-to-month,81.2728728505249,418.5148207367414,No,No,5,No,Credit card,Yes
402,31.0,Female,One year,41.341735039215656,2445.7068915244427,No,DSL,61,No,Credit card,No
403,40.0,Male,Month-to-month,88.98752453496115,6325.0306142580675,No,Fiber optic,72,No,Bank transfer,No
404,40.0,Male,Month-to-month,107.52653855839448,6449.789613835493,No,No,60,Yes,Credit card,No
405,33.0,Female,Month-to-month,27.163827005242048,643.2989763614036,No,No,24,Yes,Mailed check,No
406,49.0,Female,One year,83.93974995432059,572.8399931879554,No,Fiber optic,7,Yes,Credit card,No
407,23.0,Female,One year,29.148256702730905,1780.478637513179,No,DSL,61,No,Electronic check,Yes
408,37.0,Female,One year,105.90265972926856,3776.774094439319,No,DSL,36,Yes,Credit card,No
409,41.0,Female,Month-to-month,76.92095295764608,2065.6705729288988,No,No,27,Yes,Mailed check,No
410,47.0,Male,One year,88.88983476628626,2577.5841075498215,No,No,29,No,Mailed check,No
411,50.0,Male,Month-to-month,63.476681938600706,1398.0889040905638,Yes,No,20,No,Credit card,Yes
412,23.0,Male,Month-to-month,20.0,1286.5138760595726,No,No,70,Yes,Credit card,Yes
413,19.0,Female,One year,56.75703519314943,189.03840808656943,No,DSL,3,Yes,Credit card,No
414,59.0,Male,Month-to-month,97.8951857191733,3822.132143593762,No,Fiber optic,39,Yes,Electronic check,No
415,44.0,Female,Two year,129.80886347555554,5842.421045448607,No,DSL,45,No,Electronic check,No
416,28.0,Female,Month-to-month,78.4687026966603,5354.193934979746,No,Fiber optic,68,Yes,Mailed check,Yes
417,63.0,Male,Two year,49.40942266563442,1630.8400145623527,Yes,DSL,31,No,Credit card,Yes
418,41.0,Male,One year,86.07108334802295,3287.967320037994,Yes,DSL,38,No,Bank transfer,Yes
419,57.0,Female,Month-to-month,95.19684202857513,496.4480692245829,No,No,6,No,Mailed check,Yes
420,41.0,Male,Month-to-month,73.98261214225202,609.8250817548482,No,Fiber optic,8,No,Electronic check,No
421,70.0,Female,Month-to-month,72.13642621996357,2011.8321827906295,Yes,No,28,No,Mailed check,No
422,66.0,Male,Two year,76.4082477496097,1115.2990694991058,Yes,Fiber optic,15,Yes,Electronic check,No
423,36.0,Male,Month-to-month,71.30651132295992,579.8033262508275,No,DSL,8,Yes,Bank transfer,Yes
424,54.0,Male,One year,78.93342889511942,4256.508086880986,No,Fiber optic,54,No,Credit card,No
425,49.0,Male,Two year,124.82689756221717,737.605777022319,No,No,6,Yes,Credit card,No
426,60.0,Male,Month-to-month,20.0,574.8964217594512,No,Fiber optic,29,Yes,Credit card,No
427,25.0,Female,Month-to-month,62.8463291674335,2078.026963235262,Yes,No,34,Yes,Bank transfer,No
428,50.0,Male,One year,42.02937619527033,330.0486324383988,No,DSL,7,Yes,Bank transfer,No
429,55.0,Male,Month-to-month,105.42409181698693,4210.076941394571,Yes,DSL,40,Yes,Bank transfer,Yes
430,18.0,Male,Month-to-month,65.77353491036861,868.283067166964,No,No,13,Yes,Bank transfer,No
431,22.0,Female,Month-to-month,86.79114326601939,5337.775324627244,Yes,DSL,62,Yes,Electronic check,No
432,20.0,Female,Month-to-month,112.81920333477603,7277.278141210573,No,Fiber optic,65,Yes,Mailed check,No
433,35.0,Female,One year,37.56971183161,1521.7747376629845,No,DSL,41,No,Bank transfer,No
434,50.0,Female,Month-to-month,54.17447086350556,2273.879950683111,No,Fiber optic,42,Yes,Electronic check,No
435,62.0,Female,Two year,109.72247109635785,7221.134322081373,No,DSL,66,Yes,Mailed check,No
436,41.0,Male,Month-to-month,36.368116559786856,404.342029307993,Yes,Fiber optic,11,Yes,Mailed check,Yes
437,64.0,Male,One year,55.186589485529,2651.698891522225,Yes,No,50,No,Bank transfer,No
438,19.0,Male,Month-to-month,21.989335010727693,1661.4298165284717,No,DSL,71,Yes,Bank transfer,Yes
439,21.0,Female,Month-to-month,110.90090050220677,3843.222890164997,No,Fiber optic,35,Yes,Mailed check,No
440,39.0,Female,Month-to-month,52.56260309257679,993.3154234941336,Yes,DSL,20,Yes,Mailed check,No
441,45.0,Male,One year,80.53481401141347,2312.1491002625626,Yes,Fiber optic,28,Yes,Electronic check,No
442,39.0,Female,One year,90.27940972731881,3282.1948840117802,No,Fiber optic,37,Yes,Bank transfer,No
443,18.0,Female,Month-to-month,45.90289388751713,147.80689515828823,No,Fiber optic,3,No,Mailed check,No
444,38.0,Female,Month-to-month,20.0,1121.8502160398807,Yes,DSL,59,Yes,Mailed check,No
445,20.0,Male,Month-to-month,63.41607707965708,1697.0396437984894,No,DSL,27,Yes,Credit card,No
446,50.0,Male,Month-to-month,62.92516710262812,1999.0345987475043,No,Fiber optic,32,Yes,Bank transfer,No
447,45.0,Female,One year,68.18489564207867,3235.3572565822988,Yes,No,48,Yes,Electronic check,No
448,25.0,Female,One year,68.35051023116903,3187.8769677006094,No,DSL,46,Yes,Electronic check,No
449,32.0,Female,Month-to-month,55.03681473000464,2657.584324944499,No,Fiber optic,47,Yes,Credit card,No
450,24.0,Female,Two year,53.87388094458042,2116.687552695061,No,Fiber optic,40,No,Bank transfer,No
451,39.0,Male,Month-to-month,78.9311058644436,243.32953050777758,No,DSL,3,Yes,Electronic check,No
452,54.0,Female,One year,45.28427829910971,1247.241401306172,Yes,Fiber optic,29,No,Credit card,No
453,25.0,Male,Month-to-month,67.14029655729045,3899.4259092354605,No,Fiber optic,58,Yes,Electronic check,No
454,47.0,Male,Month-to-month,53.11123805771581,2696.6144228959324,No,Fiber optic,50,Yes,Electronic check,No
455,32.0,Male,Month-to-month,78.86815730929743,794.3135245019209,No,DSL,10,Yes,Credit card,Yes
456,28.0,Female,Month-to-month,154.88593261432223,9419.714621678018,No,No,61,Yes,Mailed check,Yes
457,38.0,Male,One year,104.4813331935706,6360.559572071195,No,DSL,61,No,Mailed check,No
458,24.0,Male,One year,108.67872617613023,2475.5292619026113,Yes,DSL,23,Yes,Electronic check,Yes
459,31.0,Female,Month-to-month,59.977216739736434,349.3202996245861,No,Fiber optic,6,Yes,Bank transfer,No
460,22.0,Female,One year,62.4985902450652,3717.277213710872,No,DSL,60,No,Bank transfer,Yes
461,69.0,Female,Month-to-month,47.89714589438171,1301.8739824053712,No,DSL,27,Yes,Bank transfer,No
462,40.0,Male,One year,59.72352916503222,3224.802114097048,Yes,Fiber optic,55,Yes,Credit card,No
463,29.0,Female,Month-to-month,60.79486528156407,1745.2486802697194,No,Fiber optic,31,Yes,Electronic check,No
